TICK=00000 MPC=001 FETCH_HEADER     PC=0x00000004 SP=0x00008000 FLAGS=-   R0=0 R1=0 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000000 header=0x00000202 operands=2
TICK=00727 MPC=728 DECODE           PC=0x000001D4 SP=0x00007FFC FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: RET ; super=blocked:control-or-io
TICK=00728 MPC=729 MEM_READ_STACK   PC=0x000001D4 SP=0x00007FFC FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: MEM_READ_STACK: RET
TICK=00729 MPC=730 STACK_INC        PC=0x000001D4 SP=0x00007FFC FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: STACK_INC: RET
TICK=00730 MPC=731 SET_PC           PC=0x000001D4 SP=0x00007FFC FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: SET_PC: RET
TICK=00731 MPC=732 COMMIT           PC=0x00000014 SP=0x00008000 FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: RET
TICK=00732 MPC=733 FETCH_HEADER     PC=0x00000018 SP=0x00008000 FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000014 header=0x00000202 operands=2
TICK=00733 MPC=734 FETCH_OPERAND    PC=0x0000001C SP=0x00008000 FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00100402
TICK=00734 MPC=735 FETCH_OPERAND    PC=0x00000020 SP=0x00008000 FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00000000
TICK=00735 MPC=736 DECODE           PC=0x0000002C SP=0x00008000 FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: MOV [0x1004], R0 || MOV [0x1000], #0
TICK=00736 MPC=737 READ_SOURCE      PC=0x0000002C SP=0x00008000 FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: READ_SOURCE: MOV [0x1004], R0 || MOV [0x1000], #0
TICK=00737 MPC=738 WRITE_DESTINATION PC=0x0000002C SP=0x00008000 FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: WRITE_DESTINATION: MOV [0x1004], R0 || MOV [0x1000], #0
TICK=00738 MPC=739 COMMIT           PC=0x0000002C SP=0x00008000 FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: parallel: MOV [0x1004], R0 || MOV [0x1000], #0
TICK=00739 MPC=740 FETCH_HEADER     PC=0x00000030 SP=0x00008000 FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: addr=0x0000002C header=0x00000112 operands=1
TICK=00740 MPC=741 FETCH_OPERAND    PC=0x00000034 SP=0x00008000 FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00013001
TICK=00741 MPC=742 DECODE           PC=0x00000034 SP=0x00008000 FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: CALL #304 ; super=blocked:control-or-io
TICK=00742 MPC=743 READ_TARGET      PC=0x00000034 SP=0x00008000 FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: READ_TARGET: CALL #304
TICK=00743 MPC=744 STACK_DEC        PC=0x00000034 SP=0x00008000 FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: STACK_DEC: CALL #304
TICK=00744 MPC=745 MEM_WRITE_RETURN PC=0x00000034 SP=0x00008000 FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: MEM_WRITE_RETURN: CALL #304
TICK=00745 MPC=746 SET_PC           PC=0x00000034 SP=0x00008000 FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: SET_PC: CALL #304
TICK=00746 MPC=747 COMMIT           PC=0x00000130 SP=0x00007FFC FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: CALL #304
TICK=00747 MPC=748 FETCH_HEADER     PC=0x00000134 SP=0x00007FFC FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000130 header=0x00000202 operands=2
TICK=00748 MPC=749 FETCH_OPERAND    PC=0x00000138 SP=0x00007FFC FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000000
TICK=00749 MPC=750 FETCH_OPERAND    PC=0x0000013C SP=0x00007FFC FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00000001
TICK=00750 MPC=751 DECODE           PC=0x0000013C SP=0x00007FFC FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: MOV R0, #0 ; super=blocked:next-not-eligible
TICK=00751 MPC=752 READ_SOURCE      PC=0x0000013C SP=0x00007FFC FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: READ_SOURCE: MOV R0, #0
TICK=00752 MPC=753 WRITE_DESTINATION PC=0x0000013C SP=0x00007FFC FLAGS=Z   R0=100000 R1=32 R2=0 R3=0 R4=0 R5=0 :: WRITE_DESTINATION: MOV R0, #0
TICK=00753 MPC=754 COMMIT           PC=0x0000013C SP=0x00007FFC FLAGS=Z   R0=0 R1=32 R2=0 R3=0 R4=0 R5=0 :: MOV R0, #0
TICK=00754 MPC=755 FETCH_HEADER     PC=0x00000140 SP=0x00007FFC FLAGS=Z   R0=0 R1=32 R2=0 R3=0 R4=0 R5=0 :: addr=0x0000013C header=0x00000214 operands=2
TICK=00755 MPC=756 FETCH_OPERAND    PC=0x00000144 SP=0x00007FFC FLAGS=Z   R0=0 R1=32 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=00756 MPC=757 FETCH_OPERAND    PC=0x00000148 SP=0x00007FFC FLAGS=Z   R0=0 R1=32 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00FFF002
TICK=00757 MPC=758 DECODE           PC=0x00000148 SP=0x00007FFC FLAGS=Z   R0=0 R1=32 R2=0 R3=0 R4=0 R5=0 :: LOADB R1, [0xFFF0] ; super=blocked:control-or-io
TICK=00758 MPC=759 READ_BYTE_SOURCE PC=0x00000148 SP=0x00007FFC FLAGS=Z   R0=0 R1=32 R2=0 R3=0 R4=0 R5=0 :: READ_BYTE_SOURCE: LOADB R1, [0xFFF0]
TICK=00759 MPC=760 WRITE_DESTINATION PC=0x00000148 SP=0x00007FFC FLAGS=Z   R0=0 R1=32 R2=0 R3=0 R4=0 R5=0 :: WRITE_DESTINATION: LOADB R1, [0xFFF0]
TICK=00760 MPC=761 COMMIT           PC=0x00000148 SP=0x00007FFC FLAGS=Z   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: LOADB R1, [0xFFF0]
TICK=00761 MPC=762 FETCH_HEADER     PC=0x0000014C SP=0x00007FFC FLAGS=Z   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000148 header=0x00000208 operands=2
TICK=00762 MPC=763 FETCH_OPERAND    PC=0x00000150 SP=0x00007FFC FLAGS=Z   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=00763 MPC=764 FETCH_OPERAND    PC=0x00000154 SP=0x00007FFC FLAGS=Z   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00000001
TICK=00764 MPC=765 DECODE           PC=0x00000154 SP=0x00007FFC FLAGS=Z   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #0 ; super=blocked:control-or-io
TICK=00765 MPC=766 READ_LEFT        PC=0x00000154 SP=0x00007FFC FLAGS=Z   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: CMP R1, #0
TICK=00766 MPC=767 READ_RIGHT       PC=0x00000154 SP=0x00007FFC FLAGS=Z   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: CMP R1, #0
TICK=00767 MPC=768 ALU_SUB          PC=0x00000154 SP=0x00007FFC FLAGS=Z   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: ALU_SUB: CMP R1, #0
TICK=00768 MPC=769 UPDATE_FLAGS     PC=0x00000154 SP=0x00007FFC FLAGS=Z   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: CMP R1, #0
TICK=00769 MPC=770 COMMIT           PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #0
TICK=00770 MPC=771 FETCH_HEADER     PC=0x00000158 SP=0x00007FFC FLAGS=G   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000154 header=0x0000010A operands=1
TICK=00771 MPC=772 FETCH_OPERAND    PC=0x0000015C SP=0x00007FFC FLAGS=G   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x0001D001
TICK=00772 MPC=773 DECODE           PC=0x0000015C SP=0x00007FFC FLAGS=G   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: JZ #464 ; super=blocked:control-or-io
TICK=00773 MPC=774 READ_TARGET      PC=0x0000015C SP=0x00007FFC FLAGS=G   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_TARGET: JZ #464
TICK=00774 MPC=775 EVALUATE_BRANCH  PC=0x0000015C SP=0x00007FFC FLAGS=G   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: EVALUATE_BRANCH: JZ #464
TICK=00775 MPC=776 COMMIT           PC=0x0000015C SP=0x00007FFC FLAGS=G   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: JZ #464
TICK=00776 MPC=777 FETCH_HEADER     PC=0x00000160 SP=0x00007FFC FLAGS=G   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: addr=0x0000015C header=0x00000214 operands=2
TICK=00777 MPC=778 FETCH_OPERAND    PC=0x00000164 SP=0x00007FFC FLAGS=G   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=00778 MPC=779 FETCH_OPERAND    PC=0x00000168 SP=0x00007FFC FLAGS=G   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00FFF402
TICK=00779 MPC=780 DECODE           PC=0x00000168 SP=0x00007FFC FLAGS=G   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: LOADB R1, [0xFFF4] ; super=blocked:control-or-io
TICK=00780 MPC=781 READ_BYTE_SOURCE PC=0x00000168 SP=0x00007FFC FLAGS=G   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_BYTE_SOURCE: LOADB R1, [0xFFF4]
TICK=00781 MPC=782 WRITE_DESTINATION PC=0x00000168 SP=0x00007FFC FLAGS=G   R0=0 R1=1 R2=0 R3=0 R4=0 R5=0 :: WRITE_DESTINATION: LOADB R1, [0xFFF4]
TICK=00782 MPC=783 COMMIT           PC=0x00000168 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: LOADB R1, [0xFFF4]
TICK=00783 MPC=784 FETCH_HEADER     PC=0x0000016C SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000168 header=0x00000208 operands=2
TICK=00784 MPC=785 FETCH_OPERAND    PC=0x00000170 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=00785 MPC=786 FETCH_OPERAND    PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00002001
TICK=00786 MPC=787 DECODE           PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #32 ; super=blocked:control-or-io
TICK=00787 MPC=788 READ_LEFT        PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: CMP R1, #32
TICK=00788 MPC=789 READ_RIGHT       PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: CMP R1, #32
TICK=00789 MPC=790 ALU_SUB          PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: ALU_SUB: CMP R1, #32
TICK=00790 MPC=791 UPDATE_FLAGS     PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: CMP R1, #32
TICK=00791 MPC=792 COMMIT           PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #32
TICK=00792 MPC=793 FETCH_HEADER     PC=0x00000178 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000174 header=0x0000010A operands=1
TICK=00793 MPC=794 FETCH_OPERAND    PC=0x0000017C SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x0001D001
TICK=00794 MPC=795 DECODE           PC=0x0000017C SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: JZ #464 ; super=blocked:control-or-io
TICK=00795 MPC=796 READ_TARGET      PC=0x0000017C SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: READ_TARGET: JZ #464
TICK=00796 MPC=797 EVALUATE_BRANCH  PC=0x0000017C SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: EVALUATE_BRANCH: JZ #464
TICK=00797 MPC=798 COMMIT           PC=0x0000017C SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: JZ #464
TICK=00798 MPC=799 FETCH_HEADER     PC=0x00000180 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: addr=0x0000017C header=0x00000208 operands=2
TICK=00799 MPC=800 FETCH_OPERAND    PC=0x00000184 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=00800 MPC=801 FETCH_OPERAND    PC=0x00000188 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00000A01
TICK=00801 MPC=802 DECODE           PC=0x00000188 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #10 ; super=blocked:control-or-io
TICK=00802 MPC=803 READ_LEFT        PC=0x00000188 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: CMP R1, #10
TICK=00803 MPC=804 READ_RIGHT       PC=0x00000188 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: CMP R1, #10
TICK=00804 MPC=805 ALU_SUB          PC=0x00000188 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: ALU_SUB: CMP R1, #10
TICK=00805 MPC=806 UPDATE_FLAGS     PC=0x00000188 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: CMP R1, #10
TICK=00806 MPC=807 COMMIT           PC=0x00000188 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #10
TICK=00807 MPC=808 FETCH_HEADER     PC=0x0000018C SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000188 header=0x0000010A operands=1
TICK=00808 MPC=809 FETCH_OPERAND    PC=0x00000190 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x0001D001
TICK=00809 MPC=810 DECODE           PC=0x00000190 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: JZ #464 ; super=blocked:control-or-io
TICK=00810 MPC=811 READ_TARGET      PC=0x00000190 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: READ_TARGET: JZ #464
TICK=00811 MPC=812 EVALUATE_BRANCH  PC=0x00000190 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: EVALUATE_BRANCH: JZ #464
TICK=00812 MPC=813 COMMIT           PC=0x00000190 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: JZ #464
TICK=00813 MPC=814 FETCH_HEADER     PC=0x00000194 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000190 header=0x00000208 operands=2
TICK=00814 MPC=815 FETCH_OPERAND    PC=0x00000198 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=00815 MPC=816 FETCH_OPERAND    PC=0x0000019C SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00000D01
TICK=00816 MPC=817 DECODE           PC=0x0000019C SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #13 ; super=blocked:control-or-io
TICK=00817 MPC=818 READ_LEFT        PC=0x0000019C SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: CMP R1, #13
TICK=00818 MPC=819 READ_RIGHT       PC=0x0000019C SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: CMP R1, #13
TICK=00819 MPC=820 ALU_SUB          PC=0x0000019C SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: ALU_SUB: CMP R1, #13
TICK=00820 MPC=821 UPDATE_FLAGS     PC=0x0000019C SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: CMP R1, #13
TICK=00821 MPC=822 COMMIT           PC=0x0000019C SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #13
TICK=00822 MPC=823 FETCH_HEADER     PC=0x000001A0 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: addr=0x0000019C header=0x0000010A operands=1
TICK=00823 MPC=824 FETCH_OPERAND    PC=0x000001A4 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x0001D001
TICK=00824 MPC=825 DECODE           PC=0x000001A4 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: JZ #464 ; super=blocked:control-or-io
TICK=00825 MPC=826 READ_TARGET      PC=0x000001A4 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: READ_TARGET: JZ #464
TICK=00826 MPC=827 EVALUATE_BRANCH  PC=0x000001A4 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: EVALUATE_BRANCH: JZ #464
TICK=00827 MPC=828 COMMIT           PC=0x000001A4 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: JZ #464
TICK=00828 MPC=829 FETCH_HEADER     PC=0x000001A8 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: addr=0x000001A4 header=0x00000204 operands=2
TICK=00829 MPC=830 FETCH_OPERAND    PC=0x000001AC SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=00830 MPC=831 FETCH_OPERAND    PC=0x000001B0 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00003001
TICK=00831 MPC=832 DECODE           PC=0x000001B0 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: SUB R1, #48 ; super=blocked:data-dependency
TICK=00832 MPC=833 READ_LEFT        PC=0x000001B0 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: SUB R1, #48
TICK=00833 MPC=834 READ_RIGHT       PC=0x000001B0 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: SUB R1, #48
TICK=00834 MPC=835 ALU_SUB          PC=0x000001B0 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: ALU_SUB: SUB R1, #48
TICK=00835 MPC=836 WRITE_BACK       PC=0x000001B0 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: WRITE_BACK: SUB R1, #48
TICK=00836 MPC=837 UPDATE_FLAGS     PC=0x000001B0 SP=0x00007FFC FLAGS=G   R0=0 R1=50 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: SUB R1, #48
TICK=00837 MPC=838 COMMIT           PC=0x000001B0 SP=0x00007FFC FLAGS=G   R0=0 R1=2 R2=0 R3=0 R4=0 R5=0 :: SUB R1, #48
TICK=00838 MPC=839 FETCH_HEADER     PC=0x000001B4 SP=0x00007FFC FLAGS=G   R0=0 R1=2 R2=0 R3=0 R4=0 R5=0 :: addr=0x000001B0 header=0x00000205 operands=2
TICK=00839 MPC=840 FETCH_OPERAND    PC=0x000001B8 SP=0x00007FFC FLAGS=G   R0=0 R1=2 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000000
TICK=00840 MPC=841 FETCH_OPERAND    PC=0x000001BC SP=0x00007FFC FLAGS=G   R0=0 R1=2 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00000A01
TICK=00841 MPC=842 DECODE           PC=0x000001BC SP=0x00007FFC FLAGS=G   R0=0 R1=2 R2=0 R3=0 R4=0 R5=0 :: MUL R0, #10 ; super=blocked:data-dependency
TICK=00842 MPC=843 READ_LEFT        PC=0x000001BC SP=0x00007FFC FLAGS=G   R0=0 R1=2 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: MUL R0, #10
TICK=00843 MPC=844 READ_RIGHT       PC=0x000001BC SP=0x00007FFC FLAGS=G   R0=0 R1=2 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: MUL R0, #10
TICK=00844 MPC=845 ALU_MUL          PC=0x000001BC SP=0x00007FFC FLAGS=G   R0=0 R1=2 R2=0 R3=0 R4=0 R5=0 :: ALU_MUL: MUL R0, #10
TICK=00845 MPC=846 WRITE_BACK       PC=0x000001BC SP=0x00007FFC FLAGS=G   R0=0 R1=2 R2=0 R3=0 R4=0 R5=0 :: WRITE_BACK: MUL R0, #10
TICK=00846 MPC=847 UPDATE_FLAGS     PC=0x000001BC SP=0x00007FFC FLAGS=G   R0=0 R1=2 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: MUL R0, #10
TICK=00847 MPC=848 COMMIT           PC=0x000001BC SP=0x00007FFC FLAGS=Z   R0=0 R1=2 R2=0 R3=0 R4=0 R5=0 :: MUL R0, #10
TICK=00848 MPC=849 FETCH_HEADER     PC=0x000001C0 SP=0x00007FFC FLAGS=Z   R0=0 R1=2 R2=0 R3=0 R4=0 R5=0 :: addr=0x000001BC header=0x00000203 operands=2
TICK=00849 MPC=850 FETCH_OPERAND    PC=0x000001C4 SP=0x00007FFC FLAGS=Z   R0=0 R1=2 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000000
TICK=00850 MPC=851 FETCH_OPERAND    PC=0x000001C8 SP=0x00007FFC FLAGS=Z   R0=0 R1=2 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00000100
TICK=00851 MPC=852 DECODE           PC=0x000001C8 SP=0x00007FFC FLAGS=Z   R0=0 R1=2 R2=0 R3=0 R4=0 R5=0 :: ADD R0, R1 ; super=blocked:next-not-eligible
TICK=00852 MPC=853 READ_LEFT        PC=0x000001C8 SP=0x00007FFC FLAGS=Z   R0=0 R1=2 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: ADD R0, R1
TICK=00853 MPC=854 READ_RIGHT       PC=0x000001C8 SP=0x00007FFC FLAGS=Z   R0=0 R1=2 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: ADD R0, R1
TICK=00854 MPC=855 ALU_ADD          PC=0x000001C8 SP=0x00007FFC FLAGS=Z   R0=0 R1=2 R2=0 R3=0 R4=0 R5=0 :: ALU_ADD: ADD R0, R1
TICK=00855 MPC=856 WRITE_BACK       PC=0x000001C8 SP=0x00007FFC FLAGS=Z   R0=0 R1=2 R2=0 R3=0 R4=0 R5=0 :: WRITE_BACK: ADD R0, R1
TICK=00856 MPC=857 UPDATE_FLAGS     PC=0x000001C8 SP=0x00007FFC FLAGS=Z   R0=0 R1=2 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: ADD R0, R1
TICK=00857 MPC=858 COMMIT           PC=0x000001C8 SP=0x00007FFC FLAGS=G   R0=2 R1=2 R2=0 R3=0 R4=0 R5=0 :: ADD R0, R1
TICK=00858 MPC=859 FETCH_HEADER     PC=0x000001CC SP=0x00007FFC FLAGS=G   R0=2 R1=2 R2=0 R3=0 R4=0 R5=0 :: addr=0x000001C8 header=0x00000109 operands=1
TICK=00859 MPC=860 FETCH_OPERAND    PC=0x000001D0 SP=0x00007FFC FLAGS=G   R0=2 R1=2 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00013C01
TICK=00860 MPC=861 DECODE           PC=0x000001D0 SP=0x00007FFC FLAGS=G   R0=2 R1=2 R2=0 R3=0 R4=0 R5=0 :: JMP #316 ; super=blocked:control-or-io
TICK=00861 MPC=862 READ_TARGET      PC=0x000001D0 SP=0x00007FFC FLAGS=G   R0=2 R1=2 R2=0 R3=0 R4=0 R5=0 :: READ_TARGET: JMP #316
TICK=00862 MPC=863 EVALUATE_BRANCH  PC=0x000001D0 SP=0x00007FFC FLAGS=G   R0=2 R1=2 R2=0 R3=0 R4=0 R5=0 :: EVALUATE_BRANCH: JMP #316
TICK=00863 MPC=864 COMMIT           PC=0x0000013C SP=0x00007FFC FLAGS=G   R0=2 R1=2 R2=0 R3=0 R4=0 R5=0 :: JMP #316
TICK=00864 MPC=865 FETCH_HEADER     PC=0x00000140 SP=0x00007FFC FLAGS=G   R0=2 R1=2 R2=0 R3=0 R4=0 R5=0 :: addr=0x0000013C header=0x00000214 operands=2
TICK=00865 MPC=866 FETCH_OPERAND    PC=0x00000144 SP=0x00007FFC FLAGS=G   R0=2 R1=2 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=00866 MPC=867 FETCH_OPERAND    PC=0x00000148 SP=0x00007FFC FLAGS=G   R0=2 R1=2 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00FFF002
